horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
6,ウインベラーノ,6,逃げ,逃げ,949.091,949.091,1,5.0,2.079,13.779,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,61.366,61.366,0.5284
1,グランセゾン,1,先行,先行,935.313,935.313,2,0.22,15.858,13.779,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,61.366,61.366,0.5284
2,マイバラード,2,先行,先行,928.155,928.155,3,1.0,23.015,13.779,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,61.366,61.366,0.5284
5,アルディスティーノ,5,先行,先行,926.52,926.52,4,4.22,24.65,13.779,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,61.366,61.366,0.5284
7,グレーヌドジョワ,7,先行,先行,922.443,922.443,5,6.22,28.728,13.779,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,61.366,61.366,0.5284
4,タイキルッジェーロ,4,差し,差し,894.675,894.675,6,3.0,56.496,13.779,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,61.366,61.366,0.5284
8,キセキノエンジェル,8,差し,差し,882.028,882.028,7,7.0,69.143,13.779,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,61.366,61.366,0.5284
9,スタードメイソン,8,差し,差し,873.895,873.895,8,7.0,77.276,13.779,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,61.366,61.366,0.5284
3,ゴーゴータカシ,3,追込,追込,854.867,854.867,9,2.22,96.304,13.779,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,61.366,61.366,0.5284
6,ウインベラーノ,6,逃げ,逃げ,955.179,955.179,1,5.0,2.011,13.744,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,61.754,61.754,0.5318
1,グランセゾン,1,先行,先行,941.435,941.435,2,0.22,15.756,13.744,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,61.754,61.754,0.5318
2,マイバラード,2,先行,先行,934.17,934.17,3,1.0,23.02,13.744,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,61.754,61.754,0.5318
5,アルディスティーノ,5,先行,先行,932.582,932.582,4,4.22,24.608,13.744,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,61.754,61.754,0.5318
7,グレーヌドジョワ,7,先行,先行,928.47,928.47,5,6.22,28.721,13.744,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,61.754,61.754,0.5318
4,タイキルッジェーロ,4,差し,差し,900.735,900.735,6,3.0,56.455,13.744,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,61.754,61.754,0.5318
8,キセキノエンジェル,8,差し,差し,887.969,887.969,7,7.0,69.221,13.744,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,61.754,61.754,0.5318
9,スタードメイソン,8,差し,差し,879.834,879.834,8,7.0,77.357,13.744,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,61.754,61.754,0.5318
3,ゴーゴータカシ,3,追込,追込,861.029,861.029,9,2.22,96.162,13.744,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,61.754,61.754,0.5318
6,ウインベラーノ,6,逃げ,逃げ,961.267,961.267,1,5.0,1.943,13.71,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,62.143,62.143,0.5351
1,グランセゾン,1,先行,先行,947.557,947.557,2,0.22,15.653,13.71,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,62.143,62.143,0.5351
2,マイバラード,2,先行,先行,940.185,940.185,3,1.0,23.025,13.71,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,62.143,62.143,0.5351
5,アルディスティーノ,5,先行,先行,938.644,938.644,4,4.22,24.566,13.71,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,62.143,62.143,0.5351
7,グレーヌドジョワ,7,先行,先行,934.497,934.497,5,6.22,28.713,13.71,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,62.143,62.143,0.5351
4,タイキルッジェーロ,4,差し,差し,906.796,906.796,6,3.0,56.415,13.71,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,62.143,62.143,0.5351
8,キセキノエンジェル,8,差し,差し,893.911,893.911,7,7.0,69.299,13.71,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,62.143,62.143,0.5351
9,スタードメイソン,8,差し,差し,885.772,885.772,8,7.0,77.438,13.71,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,62.143,62.143,0.5351
3,ゴーゴータカシ,3,追込,追込,867.191,867.191,9,2.22,96.02,13.71,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,62.143,62.143,0.5351
6,ウインベラーノ,6,逃げ,逃げ,967.355,967.355,1,5.0,1.875,13.676,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,62.531,62.531,0.5385
1,グランセゾン,1,先行,先行,953.68,953.68,2,0.22,15.551,13.676,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,62.531,62.531,0.5385
2,マイバラード,2,先行,先行,946.2,946.2,3,1.0,23.031,13.676,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,62.531,62.531,0.5385
5,アルディスティーノ,5,先行,先行,944.706,944.706,4,4.22,24.524,13.676,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,62.531,62.531,0.5385
7,グレーヌドジョワ,7,先行,先行,940.525,940.525,5,6.22,28.706,13.676,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,62.531,62.531,0.5385
4,タイキルッジェーロ,4,差し,差し,912.856,912.856,6,3.0,56.374,13.676,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,62.531,62.531,0.5385
8,キセキノエンジェル,8,差し,差し,899.853,899.853,7,7.0,69.378,13.676,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,62.531,62.531,0.5385
9,スタードメイソン,8,差し,差し,891.711,891.711,8,7.0,77.52,13.676,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,62.531,62.531,0.5385
3,ゴーゴータカシ,3,追込,追込,873.353,873.353,9,2.22,95.878,13.676,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,62.531,62.531,0.5385
6,ウインベラーノ,6,逃げ,逃げ,973.443,973.443,1,5.0,1.807,13.641,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,62.919,62.919,0.5418
1,グランセゾン,1,先行,先行,959.802,959.802,2,0.22,15.449,13.641,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,62.919,62.919,0.5418
2,マイバラード,2,先行,先行,952.215,952.215,3,1.0,23.036,13.641,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,62.919,62.919,0.5418
5,アルディスティーノ,5,先行,先行,950.768,950.768,4,4.22,24.483,13.641,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,62.919,62.919,0.5418
7,グレーヌドジョワ,7,先行,先行,946.552,946.552,5,6.22,28.699,13.641,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,62.919,62.919,0.5418
4,タイキルッジェーロ,4,差し,差し,918.917,918.917,6,3.0,56.334,13.641,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,62.919,62.919,0.5418
8,キセキノエンジェル,8,差し,差し,905.795,905.795,7,7.0,69.456,13.641,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,62.919,62.919,0.5418
9,スタードメイソン,8,差し,差し,897.65,897.65,8,7.0,77.601,13.641,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,62.919,62.919,0.5418
3,ゴーゴータカシ,3,追込,追込,879.515,879.515,9,2.22,95.735,13.641,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,62.919,62.919,0.5418
6,ウインベラーノ,6,逃げ,逃げ,979.532,979.532,1,5.0,1.739,13.607,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,63.308,63.308,0.5452
1,グランセゾン,1,先行,先行,965.925,965.925,2,0.22,15.346,13.607,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,63.308,63.308,0.5452
2,マイバラード,2,先行,先行,958.23,958.23,3,1.0,23.041,13.607,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,63.308,63.308,0.5452
